Id del anuncio;Tipo de inmueble;Dirección;Precio;Habitaciones;Baños;Barrio;Ascensor (Sí/No);Parking (Sí/No)
106428221;Piso;Barrio Aiora;1200;3;2;Aiora;Sí;No
106426401;Piso;calle de Salvador Pau;1300;3;1;Albors;No;No
105970614;Piso;Barrio Albors;1300;4;2;Albors;Sí;No
105431755;Duplex;calle de Cèsar Simon (Poeta), 4;1650;3;2;Aiora;Sí;No
92757484;Piso;Barrio Aiora;1500;3;1;Aiora;Sí;No
104693349;Piso;calle dels Lleons, 37;2000;3;1;Aiora;Sí;No
106167347;Piso;calle del Pintor Maella;980;3;1;La Creu del Grau;Sí;No
103389421;Piso;calle dels Sants Just i Pastor, 60;1300;4;1;Albors;Sí;No
106313330;Ático;calle de Ramiro de Maeztu, 29;1200;3;1;Aiora;Sí;No
105892849;Piso;paseo de l'Albereda;2500;3;2;Penya-Roja;Sí;Sí
105585194;Piso;Barrio Penya-Roja;2100;4;2;Penya-Roja;Sí;No
105459559;Piso;Barrio Albors;1550;3;2;Albors;Sí;No
33371359;Piso;Barrio Aiora;900;1;1;Aiora;No;No
105838185;Piso;calle del Doctor Manuel Candela, 40;1350;4;1;Aiora;Sí;No
106517777;Piso;calle del Doctor Manuel Candela;1350;4;1;Aiora;Sí;No
106601692;Piso;calle del Doctor Manuel Candela;1350;4;1;Albors;Sí;No
105897874;Piso;avenida de França;2100;4;2;Penya-Roja;Sí;Sí
105178988;Ático;Barrio Aiora;1500;4;2;Aiora;Sí;No
102202635;Piso;marino albesa;1050;3;1;Aiora;No;No
106135640;Estudio;calle de Juan Bautista Marco;825;0;1;La Creu del Grau;Sí;No
106620446;Piso;avenida de les Balears;1500;4;2;La Creu del Grau;Sí;No
106036398;Piso;paseo de l'Albereda;2600;3;2;Penya-Roja;Sí;No
105579217;Piso;calle de Víctor Moya;1040;3;1;Aiora;No;No
106541090;Piso;peris brell, 66;1300;3;1;Aiora;Sí;No
106569817;Piso;calle del Pintor Maella;1500;3;2;La Creu del Grau;Sí;No
106552770;Piso;avenida de les Balears, 65;1500;4;2;La Creu del Grau;Sí;No
104113737;Piso;Barrio Penya-Roja;2100;4;2;Penya-Roja;Sí;Sí
106618577;Piso;paseo de l'Albereda, 60;1350;2;2;Penya-Roja;Sí;Sí
105384311;Piso;avenida del Port;1280;3;2;Aiora;Sí;No
106652077;Piso;calle de Felipe Salvador, 19;850;2;1;Aiora;No;No
101825331;Piso;calle de la Serradora, 9;1350;2;1;Aiora;No;No
104543702;Piso;calle del Pintor Maella, 3;900;1;1;La Creu del Grau;Sí;No
101689029;Piso;Barrio Penya-Roja;2600;3;2;Penya-Roja;Sí;Sí
96239774;Ático;calle d'Alfred Toran i Olmos, 7;1950;2;2;Penya-Roja;Sí;Sí
100975821;Piso;calle del Doctor Manuel Candela, 25;1550;3;2;Albors;Sí;No
93373389;Ático;calle de Penya-Roja, 3;2400;3;2;Penya-Roja;Sí;Sí
106406836;Piso;calle de l'Humanista Furió, 1;1600;3;1;Aiora;Sí;No
102166788;Piso;calle del Doctor Manuel Candela, 44;1350;4;1;Albors;Sí;No
105150616;Piso;avenida del Port, 72;960;1;1;Camí Fondo;Sí;No
105363850;Ático;calle de les Illes Canàries, 243;1050;2;1;La Creu del Grau;Sí;No
106435961;Ático;calle de Joan Baptista Perales, 2;1300;2;1;Aiora;No;No
106011640;Piso;Barrio Albors;1100;4;2;Albors;Sí;No
106033399;Piso;Barrio Aiora;900;1;1;Aiora;No;No
102100109;Piso;Barrio Albors;1250;4;1;Albors;No;No
105521660;Piso;calle del Pintor Maella, 3;985;2;1;La Creu del Grau;Sí;No
105238571;Piso;calle de Felipe Salvador, 8;1000;2;1;Aiora;No;No
105560584;Piso;calle del Duc de Gaeta, 17;1500;4;2;Aiora;Sí;No
105263448;Piso;calle de l'Alcalde Cano Coloma, 6;1150;3;1;Aiora;No;No
105919981;Piso;calle de les Arts i dels Oficis, 28;2300;2;3;Albors;Sí;No
106689992;Piso;calle del Pare Ferrís;1300;3;1;Les Tendetes;Sí;No
106503857;Piso;avenida Corts Valencianes, 47;3200;2;2;Sant Pau;Sí;Sí
106681836;Piso;Barrio Sant Pau;1300;1;1;Sant Pau;Sí;Sí
106588331;Piso;avenida de Manuel de Falla;1600;2;1;Nou Campanar;Sí;Sí
30245996;Piso;calle Conchita Piquer;875;2;1;El Calvari;Sí;No
106469240;Piso;Barrio Sant Pau;2100;3;2;Sant Pau;Sí;Sí
106663331;Piso;Barrio Sant Pau;1750;2;1;Sant Pau;Sí;No
106331807;Piso;calle de la Safor;1800;2;1;Sant Pau;Sí;Sí
106663240;Piso;avenida del Mestre Rodrigo;1500;1;1;Sant Pau;Sí;Sí
106650076;Piso;Barrio Sant Pau;1300;1;1;Sant Pau;Sí;Sí
105991761;Piso;avenida de les Corts Valencianes;1800;2;2;Sant Pau;Sí;Sí
106639759;Piso;calle del Pare Ferrís, 41 x;1580;3;2;Les Tendetes;Sí;No
106648143;Piso;avenida de les Corts Valencianes;2300;2;2;Sant Pau;Sí;Sí
106651748;Piso;calle d'Eduardo Soler y Pérez;1290;4;2;Nou Campanar;Sí;Sí
103692205;Piso;avenida de les Corts Valencianes;3200;2;2;Sant Pau;Sí;Sí
106531827;Piso;avenida del Mestre Rodrigo;1900;3;2;Sant Pau;Sí;Sí
106320799;Piso;avenida de Menéndez Pidal;2000;3;2;Les Tendetes;Sí;No
105561992;Piso;calle del Remolcador;1050;1;1;Les Tendetes;No;No
101166353;Piso;calle del Remolcador;1110;1;1;Les Tendetes;No;No
106653206;Piso;avenida de Burjassot;1100;2;1;El Calvari;Sí;No
103913095;Piso;avenida del General Avilés;1400;3;2;Sant Pau;Sí;No
103978633;Piso;avenida de les Corts Valencianes;1800;2;2;Sant Pau;Sí;Sí
106346876;Piso;calle de la Vall de Laguar;890;2;1;Les Tendetes;Sí;No
106288796;Piso;avenida de les Corts Valencianes, 47;2800;2;2;Sant Pau;Sí;Sí
106427499;Piso;calle de Conchita Piquer;1150;1;1;El Calvari;Sí;No
99997318;Piso;calle de la Safor;2100;3;2;Sant Pau;Sí;Sí
105936090;Piso;avenida de les Corts Valencianes;3400;3;3;Sant Pau;Sí;Sí
106661216;Piso;avenida de Menéndez Pidal;2000;3;2;Les Tendetes;Sí;No
106622026;Piso;avenida del Mestre Rodrigo;1500;2;2;Sant Pau;Sí;Sí
106588678;Piso;Pujada Pouet, 38;1550;2;2;Nou Campanar;Sí;Sí
103629070;Piso;calle Amador Martínez Rochína, 2;1600;2;2;Sant Pau;Sí;Sí
90903558;Piso;calle de la Vall de Laguar;1100;2;1;Les Tendetes;Sí;No
106555286;Piso;calle d'Eduardo Soler y Pérez;1600;4;2;Nou Campanar;Sí;No
106555206;Piso;avenida de Menéndez Pidal;2000;3;2;Les Tendetes;Sí;No
106544867;Piso;avenida del Mestre Rodrigo;1050;1;1;Sant Pau;Sí;No
106248895;Piso;calle de la Safor;1900;2;1;Sant Pau;Sí;Sí
106596385;Piso;avenida de les Corts Valencianes;1700;3;2;Sant Pau;Sí;Sí
100366813;Piso;avenida del camp de Turia, 30 sn;1800;2;2;Sant Pau;Sí;Sí
105735926;Piso;calle d'Eduardo Soler y Pérez;1600;4;2;Nou Campanar;Sí;No
106557525;Piso;avenida de Menéndez Pidal;2000;3;2;Les Tendetes;Sí;No
106598897;Piso;avenida del General Avilés;1400;3;2;El Calvari;Sí;No
106646702;Piso;calle del Torpediner s/n;1200;3;1;Les Tendetes;No;No
106647285;Piso;avenida de Campanar;1100;3;1;El Calvari;Sí;No
38522903;Piso;avenida del General Avilés;800;3;1;El Calvari;Sí;No
106395587;Piso;calle de la Marina Alta, 4;1700;2;1;Sant Pau;Sí;Sí
105888233;Piso;Barrio Les Tendetes;2000;3;2;Les Tendetes;Sí;No
106626349;Piso;calle de la Vall de Laguar, 12;1300;3;2;Les Tendetes;Sí;No
103880117;Piso;avenida de Menéndez Pidal, 6;2000;3;2;Les Tendetes;Sí;No
106627070;Piso;avenida de Menéndez Pidal, 6;2000;3;2;Les Tendetes;Sí;Sí
102844668;Piso;calle la Safor;1600;3;2;Sant Pau;Sí;Sí
103030375;Piso;Barrio Sant Pau;980;1;1;Sant Pau;Sí;Sí
106237055;Piso;calle de la Safor, 5;1800;2;1;Sant Pau;Sí;No
106620824;Piso;calle de Conchita Piquer, 9;1200;2;1;El Calvari;Sí;No
105148638;Piso;avenida del General Avilés, 40;1080;4;2;Sant Pau;Sí;Sí
30382233;Piso;C. Marina Alta, 4;1300;1;1;Sant Pau;Sí;Sí
106610908;Piso;calle Xabec, 5;1090;2;1;Les Tendetes;No;No
106246913;Piso;av campanar, 122;2300;3;1;Campanar;No;No
106691579;Piso;calle del Músic Peydró;1750;3;1;El Mercat;No;No
106186507;Piso;calle del Palau;1600;2;1;La Xerea;Sí;No
106691130;Estudio;calle dels Aluders;850;0;1;El Mercat;No;No
106390065;Piso;calle de Bonaire;2500;2;2;La Xerea;Sí;No
103485879;Estudio;calle de Ribalta;1000;0;1;El Mercat;Sí;No
104714876;Ático;calle de la Barcelonina;1500;1;1;Sant Francesc;Sí;No
106690718;Estudio;calle d'En Colom, 1;1600;0;1;El Mercat;Sí;No
106104961;Piso;calle de Sant Vicent Màrtir;2900;3;2;Sant Francesc;No;No
106690722;Piso;Barrio La Xerea;1900;2;1;La Xerea;No;No
96414556;Estudio;calle dels Cabillers, 5;1700;0;1;La Seu;Sí;No
106689724;Piso;calle del Marqués de Caro, 10;1500;2;2;El Carme;Sí;No
106553733;Ático;Barrio Sant Francesc;2300;2;1;Sant Francesc;Sí;No
106685856;Piso;Barrio El Carme;1700;2;1;El Carme;No;No
106232006;Piso;Barrio El Carme;1150;1;1;El Carme;Sí;No
106683444;Piso;Barrio Sant Francesc;1200;3;1;Sant Francesc;Sí;No
106529688;Ático;Barrio Sant Francesc;2500;2;1;Sant Francesc;Sí;No
106681103;Piso;calle dels Transits, 6;2000;1;1;Sant Francesc;Sí;No
102248897;Piso;calle de Maestro Clave, 10;1800;2;2;El Mercat;Sí;No
106680842;Estudio;calle de l'Estamenyeria Vella, 13;2000;0;1;El Mercat;Sí;No
106398938;Ático;Barrio El Mercat;1500;1;1;El Mercat;Sí;No
106680234;Piso;calle del Músic Peydró;1600;2;1;Sant Francesc;No;No
103427509;Piso;San Martín;2500;2;2;Sant Francesc;Sí;Sí
106679155;Piso;plaza de Marià Benlliure;1500;3;2;Sant Francesc;Sí;No
103953830;Piso;calle Conde de Montornés;2000;4;2;La Xerea;Sí;No
106679174;Piso;calle del Torn de l'Hospital;1500;3;1;El Pilar;No;No
106678529;Piso;calle de Don Juan de Austria, 36;1400;3;2;Sant Francesc;Sí;No
93929599;Duplex;calle Baja, 30;1300;2;1;El Carme;No;No
97252845;Piso;Barrio El Mercat;1200;1;1;El Mercat;Sí;No
106676460;Piso;plaza del Portal Nou;1450;1;1;El Carme;Sí;No
106676112;Piso;calle del Músic Peydró;1600;2;1;Sant Francesc;No;No
106675934;Estudio;plaza del Portal Nou;1450;0;1;El Carme;Sí;No
106673746;Piso;calle del Músic José Iturbi, 8;1200;1;1;La Xerea;Sí;No
27282642;Piso;Musico Peydro, 46;1600;2;1;Sant Francesc;No;No
106671068;Piso;calle del Músic José Iturbi, 8;1200;1;1;La Xerea;Sí;No
106645368;Piso;calle del Músic Peydró, 8;1750;3;1;Sant Francesc;No;No
89394597;Piso;Barrio El Mercat;950;1;1;El Mercat;Sí;No
37650849;Estudio;calle de la Blanqueria;975;0;1;El Carme;Sí;No
106462461;Piso;Buenos Aires, 10;1200;2;1;La Seu;No;No
106661545;Ático;plaza de la Reina;1500;2;2;La Seu;Sí;No
106655114;Piso;calle dels Cavallers, 47;1800;1;1;El Mercat;Sí;No
106166453;Piso;calle del Peu de la Creu;1500;3;2;El Pilar;Sí;No
106649480;Piso;calle de Colón;4200;4;3;Sant Francesc;Sí;No
106649351;Estudio;calle del Bisbe;1200;0;1;Sant Francesc;No;No
106648192;Piso;calle de Vinatea;1000;1;1;El Pilar;Sí;No
105648526;Piso;avenida del Marqués de Sotelo;2200;1;1;Sant Francesc;Sí;No
105457470;Piso;Barrio Sant Francesc;3200;3;2;Sant Francesc;Sí;Sí
106175445;Piso;Barrio Sant Francesc;2200;1;1;Sant Francesc;Sí;No
106196757;Piso;calle del Forn dels Apòstols;1500;1;1;La Seu;No;No
103381490;Piso;plaza de la Reina;2800;4;2;La Seu;Sí;No
106468347;Piso;calle dels Sabaters;1400;2;1;La Seu;Sí;Sí
104613845;Piso;Barrio Sant Francesc;2800;5;3;Sant Francesc;Sí;No
105164312;Piso;calle de la Nau, 14;2465;3;2;La Xerea;Sí;No
106065405;Piso;calle d'En Colom;2600;3;4;El Mercat;Sí;No
106117058;Ático;calle de Pinzón;1500;2;1;El Carme;Sí;No
105076645;Piso;calle de Roteros;4300;4;2;El Carme;Sí;No
106077925;Piso;calle de Mossèn Femades;1800;1;1;Sant Francesc;Sí;Sí
106022600;Piso;calle del Hospital;1800;2;1;El Pilar;Sí;No
103281337;Piso;calle del Músic Peydró;1600;2;1;Sant Francesc;No;No
100170611;Ático;calle de Guillem de Castro;1600;1;1;El Pilar;Sí;No
106649701;Estudio;calle de Garcilaso;1300;0;1;El Carme;No;No
105598575;Piso;calle de Salvador Giner;2600;3;2;El Carme;Sí;No
105547439;Piso;calle de Sant Vicent Màrtir;1500;3;2;Sant Francesc;Sí;Sí
106607940;Piso;Barrio El Mercat;2600;3;3;El Mercat;Sí;Sí
106389237;Piso;Barrio Sant Francesc;5500;3;3;Sant Francesc;Sí;Sí
106646704;Piso;Barrio El Pilar;1600;1;1;El Pilar;Sí;No
106064974;Piso;Barrio El Mercat;2300;3;4;El Mercat;Sí;No
106316334;Ático;calle del Mar;2000;2;2;La Xerea;Sí;No
105947036;Piso;plaza de Joan de Vila-rasa;2000;4;2;El Mercat;Sí;No
104544351;Estudio;calle de les Avellanes, 7;1200;0;2;La Seu;Sí;No
106035383;Piso;plaza de la Reina;3000;3;4;La Seu;Sí;No
98417047;Piso;calle de Ribera;2200;3;2;Sant Francesc;Sí;No
105366645;Estudio;calle del Mar;1300;0;1;La Xerea;No;No
106500064;Piso;plaza dels Navarros;1500;1;1;El Carme;No;No
105322275;Piso;plaza de Nàpols i Sicília;2500;2;2;La Xerea;No;No
105953122;Piso;plaza del Músic López Chávarri;2500;3;2;El Carme;Sí;No
106291543;Piso;calle de Mossèn Femades;1700;1;1;Sant Francesc;Sí;Sí
104784665;Piso;plaza de la Reina;2800;4;2;La Seu;Sí;No
102956937;Piso;calle dels Assaonadors;1300;1;1;El Mercat;No;No
103180544;Estudio;plaza del Mercat;2100;0;1;El Mercat;Sí;No
106168838;Piso;plaza de Vicent Iborra;1500;2;1;El Carme;Sí;No
104784665;Piso;plaza de la Reina;2800;4;2;La Seu;Sí;No
106191499;Piso;calle de Salvador Giner;2300;3;2;El Carme;Sí;No
105964224;Piso;calle de la Corona;2000;4;2;El Carme;Sí;No
104919753;Piso;calle del Pintor Sorolla;1900;3;2;Sant Francesc;Sí;Sí
106418070;Ático;calle de Murillo;1800;1;1;El Pilar;Sí;No
100296057;Piso;plaza de l'Escolania de la Mare de Déu dels Desemparats;1750;2;2;La Seu;No;No
105950963;Piso;plaza dels Pinazos;3200;3;2;Sant Francesc;Sí;Sí
106004343;Piso;plaza de la Ciutat de Bruges;3200;3;2;El Mercat;Sí;No
104701209;Piso;calle de Sant Miquel;1210;1;1;El Carme;No;No
106147687;Piso;calle de la Corona;2000;4;2;El Carme;Sí;No
105585886;Piso;calle de Quart;6000;5;4;El Pilar;Sí;No
106565146;Piso;calle de l'Editor Manuel Aguilar, 1;2600;2;2;El Mercat;No;No
105888658;Piso;plaza de Mossén Sorell;1200;2;1;El Carme;Sí;No
104703155;Piso;calle de Sant Miquel;1200;1;1;El Carme;No;No
100489105;Piso;calle de Sant Miquel;1250;1;1;El Carme;No;No
106432894;Piso;avenida de l'Oest s/n;2500;1;1;Sant Francesc;No;No
106356634;Piso;Barrio La Xerea;1400;1;1;La Xerea;Sí;No
105405381;Ático;calle de Murillo;2100;1;1;El Pilar;Sí;No
105753044;Piso;calle del Hospital;3500;4;2;Sant Francesc;Sí;No
106565173;Piso;avenida de l'Oest s/n;2800;2;2;Sant Francesc;No;No
106565198;Piso;calle del Triador, 3;2300;1;1;El Pilar;No;No
105672993;Piso;calle del Poeta Llombart;1500;1;1;El Mercat;Sí;No
82792129;Piso;calle de Vinatea, Valencia;1000;1;1;El Pilar;Sí;Sí
105114078;Ático;calle de Mossèn Femades;2800;2;2;Sant Francesc;Sí;Sí
105672388;Estudio;calle de Moratín;1300;0;1;Sant Francesc;Sí;No
102696550;Estudio;calle de Carrasquer;2000;0;1;El Pilar;No;No
96750851;Piso;calle Corona;1500;3;2;El Carme;Sí;No
98433238;Duplex;Santo Tomás;2000;2;2;El Carme;Sí;No
106594342;Piso;Barrio La Seu;2800;3;2;La Seu;Sí;No
106541234;Piso;Barrio El Mercat;2200;5;2;El Mercat;Sí;No
106529152;Piso;Barrio El Pilar;1500;2;1;El Pilar;No;No
106565914;Piso;Barrio Sant Francesc;1800;2;2;Sant Francesc;Sí;No
106595000;Ático;Barrio El Mercat;2500;1;1;El Mercat;Sí;No
591630;Piso;calle Pie de la Cruz, 9;1150;2;2;El Pilar;Sí;No
102361099;Piso;calle del Cronista Carreres;2600;4;3;La Xerea;Sí;No
105974103;Piso;avenida de l'Oest, 17;4050;3;2;El Mercat;Sí;No
106600993;Piso;Barrio La Seu;1000;1;1;La Seu;No;No
106402554;Piso;Barrio El Mercat;1700;2;2;El Mercat;Sí;No
106402403;Piso;Barrio El Mercat;1500;2;2;El Mercat;Sí;No
103242084;Piso;plaza de Joan de Vila-rasa;2500;2;1;El Mercat;Sí;No
105925029;Piso;Barrio El Pilar;6000;4;4;El Pilar;Sí;Sí
104943256;Piso;Barrio El Pilar;4300;4;4;El Pilar;Sí;Sí
106501302;Duplex;calle de Bonaire;1500;2;1;Sant Francesc;No;No
106416465;Piso;calle de la Madrina;1300;2;2;El Mercat;Sí;No
106636639;Piso;calle dels Cavallers;2000;1;1;La Seu;Sí;No
106620948;Ático;Barrio Sant Francesc;2300;2;1;Sant Francesc;Sí;No
105531650;Ático;Barrio Sant Francesc;2800;2;2;Sant Francesc;Sí;No
104702609;Piso;calle de Sant Miquel;1800;2;1;El Carme;No;No
106446070;Piso;de Sant Donís, 1;1600;4;2;El Carme;Sí;No
89310095;Piso;Barrio La Xerea;2500;2;3;La Xerea;Sí;No
106607726;Piso;calle de la Llanterna, 13;1250;1;1;El Mercat;Sí;No
106553396;Piso;Barrio La Seu;1800;1;1;La Seu;Sí;No
105825334;Piso;plaza Picadero de Dos Aguas, 3;2250;2;1;La Xerea;Sí;No
94288150;Piso;l'HOSPITAL;1400;2;2;El Pilar;Sí;No
106433039;Piso;calle del Músic Peydró, 8;1700;2;1;El Mercat;No;No
106515181;Ático;calle de la Concordia;1600;1;1;El Carme;Sí;No
101628501;Piso;Barrio El Carme;2500;3;2;El Carme;Sí;No
106376852;Piso;paseo de Russafa;1400;1;1;Sant Francesc;Sí;No
38965610;Ático;COMEDIAS;2500;1;1;La Xerea;Sí;No
92786553;Piso;Barrio El Pilar;2000;1;2;El Pilar;No;No
31141805;Piso;Barrio El Pilar;6000;5;4;El Pilar;Sí;No
97134003;Piso;Barrio Sant Francesc;2700;4;2;Sant Francesc;Sí;No
98743394;Piso;Barrio El Pilar;1850;4;1;El Pilar;Sí;No
101829283;Piso;Barrio El Carme;1950;3;1;El Carme;No;No
106433050;Piso;calle del Torn de l'Hospital, 33;1350;2;1;El Pilar;No;No
40224932;Piso;calle del Comte de Trénor, 1;1700;2;2;La Seu;Sí;No
106429657;Piso;plaza de Santa Úrsula;1600;4;2;El Carme;Sí;No
106311072;Piso;Lepanto;1250;2;1;La Seu;No;No
105103229;Ático;calle de Roger de Llòria;1600;1;1;Sant Francesc;Sí;No
105103194;Piso;calle de Roger de Llòria;1600;2;2;Sant Francesc;Sí;No
103733425;Piso;calle Trench, 3;1700;1;1;El Mercat;No;No
106641112;Piso;calle del Trench, 25;1800;1;1;El Mercat;Sí;No
106195250;Ático;calle de Colón, 23;2700;3;2;Sant Francesc;Sí;Sí
106631893;Piso;calle del Pare d'Orfens, 6;1500;2;1;El Carme;No;No
106595491;Piso;calle de Ruiz de Lihory;3500;3;2;La Xerea;Sí;No
106362397;Piso;calle del Mar;1100;1;1;La Xerea;Sí;No
106516062;Piso;plaza del Mercat;1400;1;1;El Mercat;Sí;No
106614768;Piso;calle del Palau, 7;1400;2;1;La Seu;No;No
105086524;Piso;calle de Morella, 3;1600;2;2;El Carme;Sí;Sí
106632871;Piso;calle dels Cavallers, 5;2000;1;1;La Seu;Sí;No
105086524;Piso;calle de Morella, 3;1600;2;2;El Carme;Sí;Sí
106632871;Piso;calle dels Cavallers, 5;2000;1;1;La Seu;Sí;No
105625043;Piso;Barrio El Mercat;1700;1;1;El Mercat;Sí;No
106462483;Piso;calle d'en Llop;2000;2;2;Sant Francesc;Sí;No
106552034;Piso;calle del Comte de Montornés, 21;1300;1;1;La Xerea;No;No
103319899;Ático;plaza d'Almansa;1500;1;1;El Pilar;Sí;No
84168911;Piso;calle de Moratín, Valencia;1700;2;2;Sant Francesc;Sí;Sí
94155298;Piso;la paz, 16;1800;2;2;La Xerea;Sí;No
102317211;Piso;calle de los Cambios, 3;2673;2;2;El Mercat;Sí;No
105565846;Piso;calle de Cañete;6000;5;3;El Carme;Sí;Sí
104062217;Piso;calle d'En Sendra;1300;1;1;El Pilar;No;No
106406882;Piso;calle de l'Herba;1100;3;2;La Seu;No;No
106420102;Duplex;calle de Bonaire s/n;1850;2;1;La Xerea;No;No
104062569;Ático;calle del Triador;1500;1;1;El Pilar;No;Sí
102843667;Ático;Reina;3500;3;2;La Seu;Sí;Sí
101658622;Piso;plaza de la Reina;1450;1;1;La Seu;Sí;No
106470994;Piso;calle de la Corona;2000;4;2;El Carme;Sí;No
105691779;Piso;calle de la Nau;2200;3;2;La Xerea;Sí;Sí
106096518;Piso;calle de Sant Vicent Màrtir, 63;3500;3;2;Sant Francesc;Sí;Sí
106287756;Piso;calle de Sant Vicent Màrtir, 57;3995;3;3;Sant Francesc;Sí;Sí
106627998;Estudio;calle dels Cabillers;2000;0;1;La Seu;Sí;No
89707000;Piso;calle Huertos, 4;1910;1;1;El Carme;Sí;No
89707820;Duplex;calle Huertos, 4;2350;3;2;El Carme;Sí;No
89706317;Piso;calle Huertos, 4;1855;1;1;El Carme;Sí;No
89710149;Duplex;calle Huertos, 4;2160;2;2;El Carme;Sí;No
106665075;Piso;calle dels Cabillers;1800;1;1;La Seu;No;No
89705355;Piso;calle Huertos, 4;1995;2;1;El Carme;Sí;No
88425561;Duplex;calle Huertos, 4;1995;2;2;El Carme;Sí;No
89710487;Duplex;calle Huertos, 4;2270;2;2;El Carme;Sí;No
88425744;Duplex;calle Huertos, 4;1910;1;1;El Carme;Sí;No
106533541;Piso;plaza Musico Lopez Chavarri;1300;2;1;El Carme;Sí;No
88423120;Duplex;calle Huertos, 4;2270;2;2;El Carme;Sí;No
106084522;Piso;calle de Sant Vicent Màrtir;4000;3;2;El Mercat;Sí;No
106209222;Piso;calle de la Pau;1790;1;1;La Xerea;Sí;No
105860341;Duplex;calle de la Blanqueria;1600;4;3;El Carme;Sí;Sí
98851295;Piso;calle de Caballeros;1650;5;2;La Seu;Sí;No
105467916;Piso;Barrio El Carme;1900;3;2;El Carme;Sí;No
105546304;Piso;calle d'En Bou;1200;2;1;El Mercat;No;No
104144864;Piso;calle SANTA IRENE s/n;1300;1;1;Sant Francesc;Sí;No
106641151;Piso;calle del Trench, 26;1200;1;1;El Mercat;Sí;No
101075121;Piso;calle dels Calderers;3000;3;2;El Mercat;No;No
106164415;Piso;calle de Santa Teresa;1750;4;2;El Pilar;Sí;No
102847685;Piso;calle de la Verònica;1500;1;1;La Seu;Sí;No
105590902;Piso;calle de Quart;6000;5;3;El Pilar;Sí;Sí
106644899;Piso;calle de Ribera;2999;4;2;Sant Francesc;Sí;No
105116737;Piso;calle de Don Juan de Austria;1350;1;1;Sant Francesc;Sí;No
105117309;Piso;calle de Don Juan de Austria;1350;2;1;Sant Francesc;Sí;No
106538391;Piso;calle d'en Sala;1100;2;1;La Xerea;No;No
105430910;Estudio;plaza de la Santa Creu, 9;1800;0;1;El Carme;Sí;No
106623789;Duplex;calle de Bonaire;1500;2;1;Sant Francesc;No;No
106149265;Piso;calle de Palomar, 7;1600;1;1;El Pilar;Sí;No
105971504;Piso;calle de Don Juan de Austria;1350;2;1;Sant Francesc;Sí;Sí
105367244;Piso;cruz, 2;1300;3;1;Sant Francesc;No;No
106514460;Piso;calle de Quart;6000;6;3;El Pilar;Sí;Sí
106590648;Piso;calle de Quart;6000;6;3;El Pilar;Sí;Sí
106608960;Piso;calle de Quart;1300;1;1;El Carme;Sí;No
93619136;Ático;Barrio La Xerea;3800;4;2;La Xerea;Sí;Sí
106240286;Piso;plaza de Lope de Vega;1590;2;2;El Mercat;Sí;No
105756693;Chalet;calle de Salvador Giner;2800;3;3;El Carme;No;Sí
105470929;Piso;calle de Moratín s/n;1200;1;1;Sant Francesc;Sí;No
106620989;Ático;calle de Pérez Bayer;1299;1;1;Sant Francesc;Sí;No
102086744;Piso;calle de la Llanterna, 33;1950;6;2;El Mercat;Sí;Sí
103107819;Piso;calle TRENCH, 1;1200;1;1;El Mercat;No;No
101742088;Ático;calle de Santa Eulalia s/n;1500;1;1;Sant Francesc;Sí;No
105804116;Piso;calle de les Danses, 3;1350;3;1;El Mercat;No;No
106430096;Duplex;calle de Bonaire;1500;3;1;Sant Francesc;No;No
105105868;Ático;Barrio Sant Francesc;2800;2;2;Sant Francesc;Sí;Sí
93532100;Piso;san martin;2500;2;2;Sant Francesc;Sí;Sí
106603106;Piso;calle del Moro Zeid;2200;5;2;El Mercat;Sí;No
94179044;Piso;paz;2500;2;2;La Xerea;Sí;Sí
89935620;Piso;calle del Músic Peydró, 3;1900;1;1;El Mercat;Sí;No
706714;Piso;calle Pie de la Cruz, 7;1200;3;2;El Pilar;Sí;No
91033048;Duplex;calle d'En Sendra;1200;2;1;El Pilar;Sí;No
105101019;Ático;Carrer de Mossèn Femades;2800;2;2;Sant Francesc;Sí;Sí
31103496;Estudio;don juan de austria;900;0;1;Sant Francesc;Sí;No
105988056;Piso;plaza de l'Ajuntament;1600;1;1;Sant Francesc;Sí;No
106556624;Ático;calle del Bisbe;1300;0;1;Sant Francesc;Sí;No
106305181;Piso;calle Tejedores;1250;3;1;El Mercat;Sí;No
105180747;Piso;Barrio La Xerea;2300;2;3;La Xerea;Sí;No
101047254;Ático;calle de la Pau;2500;2;2;La Xerea;No;No
105378988;Piso;Barrio Sant Francesc;3200;1;1;Sant Francesc;Sí;No
106445632;Ático;calle de la Corona;1575;2;2;El Carme;No;No
104966694;Ático;Barrio Sant Francesc;2900;4;1;Sant Francesc;Sí;No
101047254;Ático;calle de la Pau;2500;2;2;La Xerea;No;No
106488115;Piso;calle de la Creu;1300;3;1;El Carme;No;No
103307073;Piso;plaza Square de la Reina, 7;8000;2;2;La Seu;Sí;No
106625546;Piso;calle del Portal de Valldigna;1900;3;1;El Carme;No;No
85528650;Piso;calle del Salvador, 5;1500;1;1;La Seu;Sí;No
105318077;Piso;calle de Salvador Giner, 3;1500;1;1;El Carme;Sí;Sí
106463375;Piso;calle dels Sabaters, 20;1050;1;1;La Seu;No;No
93564051;Ático;plaza ayuntamiento;2600;2;2;Sant Francesc;Sí;No
93521855;Piso;calle de Sant Martí;2500;2;2;Sant Francesc;Sí;Sí
